date,Unnamed: 0,Unnamed: 0.1,_id,suspend,vol,high,code,close,open,updatetime,percent,amount,settle,low,time,total,flow,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,DEA,close_multiply_0.5,DEA_shift_1,UpperShadowRate,LowerShadowRate,EntityRate,LimitUp,LimitDown,RSI_12#20#1&thre,RSI_12#40#0&thre,D_shift_1#80#1&thre,D_shift_1#90#1&HS&thre,K#90#1&thre,K#80#1&HS&thre,D_shift_1#10#0&thre,D_shift_1#80#1&HS&thre,close#close_shift_1#1&diff,close_MA_10_shift_1#close_MA_5#1&diff,K#80#1&HS&thre*close#close_shift_1#1&diff*K#90#1&thre+K#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#10#0&thre+K#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#80#1&thre+K#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*K#90#1&thre+K#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#10#0&thre+K#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#80#1&thre+K#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*K#90#1&thre+K#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#10#0&thre+K#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#80#1&thre+D_shift_1#80#1&HS&thre*close#close_shift_1#1&diff*K#90#1&thre+D_shift_1#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#10#0&thre+D_shift_1#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#80#1&thre+D_shift_1#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*K#90#1&thre+D_shift_1#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#10#0&thre+D_shift_1#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#80#1&thre+D_shift_1#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*K#90#1&thre+D_shift_1#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#10#0&thre+D_shift_1#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#80#1&thre+D_shift_1#90#1&HS&thre*close#close_shift_1#1&diff*K#90#1&thre+D_shift_1#90#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#10#0&thre+D_shift_1#90#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#80#1&thre+D_shift_1#90#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*K#90#1&thre+D_shift_1#90#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#10#0&thre+D_shift_1#90#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#80#1&thre+D_shift_1#90#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*K#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#10#0&thre+D_shift_1#90#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#80#1&thre,D_shift_1#20#0&thre,K#10#0&thre,D_shift_1#30#0&HS&thre,close_MA_20_shift_1#close_MA_20#1&HS&diff,open#close#1&diff,D_shift_1#90#1&thre,close_MA_20#close#1&HS&diff,open#open_shift_1#1&HS&diff,close_MA_20#close#1&HS&diff*open#open_shift_1#1&HS&diff*D_shift_1#90#1&HS&thre+close_MA_20#close#1&HS&diff*open#open_shift_1#1&HS&diff*open#close#1&diff+close_MA_20#close#1&HS&diff*open#open_shift_1#1&HS&diff*K#10#0&thre+close_MA_20#close#1&HS&diff*D_shift_1#20#0&thre*D_shift_1#90#1&HS&thre+close_MA_20#close#1&HS&diff*D_shift_1#20#0&thre*open#close#1&diff+close_MA_20#close#1&HS&diff*D_shift_1#20#0&thre*K#10#0&thre+close_MA_20#close#1&HS&diff*D_shift_1#90#1&thre*D_shift_1#90#1&HS&thre+close_MA_20#close#1&HS&diff*D_shift_1#90#1&thre*open#close#1&diff+close_MA_20#close#1&HS&diff*D_shift_1#90#1&thre*K#10#0&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*open#open_shift_1#1&HS&diff*D_shift_1#90#1&HS&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*open#open_shift_1#1&HS&diff*open#close#1&diff+close_MA_20_shift_1#close_MA_20#1&HS&diff*open#open_shift_1#1&HS&diff*K#10#0&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#20#0&thre*D_shift_1#90#1&HS&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#20#0&thre*open#close#1&diff+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#20#0&thre*K#10#0&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#90#1&thre*D_shift_1#90#1&HS&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#90#1&thre*open#close#1&diff+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#90#1&thre*K#10#0&thre+D_shift_1#30#0&HS&thre*open#open_shift_1#1&HS&diff*D_shift_1#90#1&HS&thre+D_shift_1#30#0&HS&thre*open#open_shift_1#1&HS&diff*open#close#1&diff+D_shift_1#30#0&HS&thre*open#open_shift_1#1&HS&diff*K#10#0&thre+D_shift_1#30#0&HS&thre*D_shift_1#20#0&thre*D_shift_1#90#1&HS&thre+D_shift_1#30#0&HS&thre*D_shift_1#20#0&thre*open#close#1&diff+D_shift_1#30#0&HS&thre*D_shift_1#20#0&thre*K#10#0&thre+D_shift_1#30#0&HS&thre*D_shift_1#90#1&thre*D_shift_1#90#1&HS&thre+D_shift_1#30#0&HS&thre*D_shift_1#90#1&thre*open#close#1&diff+D_shift_1#30#0&HS&thre*D_shift_1#90#1&thre*K#10#0&thre
20190430,0,0,600989XSHG20190430,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,,0,,-0.2799999952,1500,0,0,1,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,,,,,,,,,,,,,,0.0,0.0,-0.2799999952,-0.2799999952,,,,,,,0.0,0.0,0.0,,,,,,0,,,,,,,,,,,,,,,,0.0,-0.1399999976,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
20190506,1,1,600989XSHG20190506,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,,,,,,,,,,,,,,0.0,0.0,-0.2799999952,-0.2799999952,,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,,,,,,-0.2799999952,0.0,,,,,,,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
20190508,2,2,600989XSHG20190508,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,,,,,,,,,,,,,,0.0,0.0,-0.2799999952,-0.2799999952,,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,0.0,,,,,-0.2799999952,0.0,,,,,,,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
20190509,3,3,600989XSHG20190509,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,,,,,,,,,,,,,,0.0,0.0,-0.2799999952,-0.2799999952,,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,0.0,,,,,-0.2799999952,0.0,,,,,,,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
20190510,4,4,600989XSHG20190510,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.2799999952,-0.0,,,,,,,,,,,,0.0,0.0,-0.2799999952,-0.2799999952,-0.2799999952,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,0.0,,,,,-0.2799999952,0.0,,,,,,,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,3
20190513,5,5,600989XSHG20190513,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.2799999952,-0.0,,,,,,,,,,,,0.0,0.0,-0.2799999952,-0.2799999952,-0.2799999952,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,0.0,,,,,-0.2799999952,0.0,,,,,,-0.2799999952,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,3
20190514,6,6,600989XSHG20190514,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.2799999952,-0.0,,,,,,,,,-0.0,,,0.0,0.0,-0.2799999952,-0.2799999952,-0.2799999952,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,0.0,,,,0.0,-0.2799999952,0.0,,,,,,-0.2799999952,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
20190515,7,7,600989XSHG20190515,1,0,-0.2799999952,600989.XSHG,-0.2799999952,-0.2799999952,20200204233450,0.0,0,-0.2799999952,-0.2799999952,1500,0,0,2,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.2799999952,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.288399995056,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.27159999534400003,-0.2799999952,-0.0,,,50.0,50.0,50.0,,,,-0.0,,,0.0,0.0,-0.2799999952,-0.2799999952,-0.2799999952,,,,,,0.0,0.0,0.0,,,,,,0,-0.0,0.0,,,,0.0,-0.2799999952,0.0,,,,,,-0.2799999952,-0.2799999952,0.0,-0.1399999976,0.0,,,,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,3
20190516,8,8,600989XSHG20190516,0,97304,16.01,600989.XSHG,16.01,13.34,20200210010342,-5817.8572408776,155628832,-0.2799999952,13.34,1500,733336,73336,3,5.1500000032000015,3.7925000036,1.89200000416,1.2009090952727275,7.8650000024,1.7562500042000002,0.7709677464258066,0.4282608741565218,0.9730769275076924,0.35882353402352946,0.14868421520000005,2.681818185745455,1.2714285757714288,0.5146341509073171,0.12222222690370373,5.304500003296001,2.7622727313178186,1.3095714330445716,0.5300731754345367,0.12588889371081485,4.995500003104,2.6013636401730906,1.233285718498286,0.4991951263800976,0.1185555600965926,-0.2799999952,437.60913295351946,,,66.66666666666667,55.555555555555564,88.8888888888889,,100.0,,-5817.857240877553,,,0.2598974358208547,2.079179486566838,0.9266666711111112,2.226153850215385,2.9780000038400005,,,,,,2.6700000000000017,0.0,0.0,,,,,-119.60352423598364,97304,-372.3428634161634,-186.1714317080817,,,,16.666666666666664,-0.2799999952,0.0,,50.0,50.0,,,-0.2799999952,-0.2799999952,0.2598974358208547,8.005,0.0,0.0,0.0,1.0,-0.3079999947200001,-0.25199999568000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
20190517,9,9,600989XSHG20190517,0,3138365,17.5,600989.XSHG,16.85,16.0,20200210010342,5.2467207995,5130568704,16.01,14.72,1500,733336,73336,4,9.050000002133334,7.0568750027,3.8864000036053343,2.623553722975207,12.357500001200002,3.642968753675,1.8083246660112384,1.1422495318018906,2.1943787023147934,1.005536336610842,0.5881925253263158,5.257851242882644,2.7551020447455787,1.3114812654972043,0.5352537768566987,9.321500002197334,5.415586780169124,2.8377551060879465,1.3508257034621205,0.5513113901623997,8.778500002069334,5.100115705596165,2.6724489834032115,1.2721368275322882,0.5191961635509977,-0.2799999952,163.11680188042214,,,76.55918010215822,62.556763737756434,104.5640128309618,,100.0,,-6117.8572460204105,,,0.6818786468919308,3.375849688568608,2.1061728436214,4.475976334797634,6.404000002880001,3.06200000384,,,,,0.8500000000000014,0.6499999999999986,1.2799999999999994,0.03317559314745792,,,,-141.93114061944755,3235669,253.1430953726693,-59.599884021747066,,,,33.33333333333333,13.34,2.079179486566838,,66.66666666666667,55.555555555555564,,,2.9780000038400005,16.01,0.6818786468919308,8.425,0.2598974358208547,0.2338129496402873,0.4604316546762589,0.30575539568345383,17.611000000000004,14.409000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
