date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,DEA,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,close_multiply_0.5,DEA_shift_1,OBV_shift_1,UpperShadowRate,LowerShadowRate,EntityRate,LimitUp,LimitDown
20121009,0,603993XSHG20121009,20200210010303,0,1750404,9.68,1571741696,603993.XSHG,8.66,1500,9.63,8.7,20000.0,507617.0625,,,1.0,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.9189,9.9189,9.9189,9.9189,9.9189,9.3411,9.3411,9.3411,9.3411,9.3411,,,,,,,,,,,,,,0.0,0.0,9.63,9.63,,,,,,,0.9300000000000015,0.049999999999998934,0.03999999999999915,,,,,,1750404,,,,,,,,,,,,,,,,4.815,,,0.04901960784313623,0.039215686274508985,0.9117647058823548,,
20121010,1,603993XSHG20121010,20200210010303,0,1463491,10.59,1397022080,603993.XSHG,8.99,1500,10.59,9.88,20000.0,507617.0625,9.968847352,9.63,2.0,9.950000000000001,9.870000000000001,9.758000000000001,9.717272727272729,10.11,9.750000000000002,9.691935483870969,9.671739130434784,9.703846153846154,9.667647058823531,9.655263157894737,9.804545454545455,9.721428571428573,9.676829268292684,9.653703703703703,10.248500000000002,10.098681818181818,10.01307142857143,9.967134146341465,9.943314814814816,9.6515,9.510409090909091,9.429785714285716,9.386524390243903,9.364092592592591,,,,,,,,,,,,,,0.015316239316239688,0.1225299145299175,9.70111111111111,9.777692307692309,,,,,,,0.7099999999999991,0.0,0.8900000000000006,,,,,,286913,0.6380062305295874,,,,,,8.7,0.0,,,,,,,9.63,5.295,0.0,1750404.0,0.0,0.5562500000000005,0.44374999999999953,10.593000000000002,8.667000000000002
20121011,2,603993XSHG20121011,20200210010303,0,1208722,10.44,1213281024,603993.XSHG,9.53,1500,9.68,10.11,20000.0,507617.0625,-8.5930122757,10.59,2.0,9.860000000000001,9.822500000000002,9.7476,9.713884297520663,9.895,9.74125,9.691165452653488,9.67209829867675,9.702011834319526,9.668131487889275,9.655914127423824,9.781900826446282,9.71748299319728,9.676983938132066,9.654352994970278,10.155800000000001,10.075357851239671,10.009007482993198,9.967293456276028,9.943983584819387,9.564200000000001,9.488443801652894,9.425958503401361,9.386674419988104,9.364722405121169,,,,,,,,,,,,,,0.024876070811114277,0.0764786519589967,9.69954732510288,9.762662721893493,,,,,,,-0.4299999999999997,0.33000000000000007,0.15000000000000036,,,,,,-921809,0.5401880422310726,0.58909713638033,,,,,9.88,0.1225299145299175,,,,,,,10.59,4.84,0.015316239316239688,286913.0,0.3626373626373627,0.1648351648351652,0.4725274725274721,11.649000000000001,9.531
20121012,3,603993XSHG20121012,20200210010303,0,759986,9.76,709372480,603993.XSHG,9.03,1500,9.09,9.45,20000.0,507617.0625,-6.0950413223,9.68,2.0,9.603333333333333,9.639375000000001,9.65992,9.657167543200602,9.4925,9.65984375,9.65238058474036,9.646789676995152,9.654934000910332,9.645459664834794,9.641021650386353,9.656100676183321,9.657722708130873,9.648350575296355,9.64041835311916,9.891433333333334,9.94578369646882,9.9474543893748,9.937801092555246,9.929630903712734,9.315233333333333,9.366417655897822,9.367991026886946,9.358900058037465,9.351205802525584,,,,,,,,,,,,,,0.020856952229478823,-0.03215294865308363,9.654395671391557,9.659176149294494,,,,,,,-0.35999999999999943,0.3100000000000005,0.0600000000000005,,,,,,-1681795,-0.10141431590493656,0.21938686316306805,,,,,10.11,0.0764786519589967,,,,,,,9.68,4.545,0.024876070811114277,-921809.0,0.42465753424657576,0.08219178082191844,0.49315068493150577,10.648,8.712
20121015,4,603993XSHG20121015,20200210010303,0,556335,9.27,504666848,603993.XSHG,8.85,1500,9.11,9.1,20000.0,507617.0625,0.2200220022,9.09,2.0,9.438888888888888,9.50703125,9.586597333333334,9.607425039273274,9.30125,9.591113281250001,9.61738828895066,9.623450995386666,9.613016000840307,9.624461246605978,9.627047396428818,9.55680964414999,9.605558640689837,9.622089571623361,9.627321603659428,9.722055555555555,9.84351393347449,9.893725399910533,9.910752258772062,9.916141251769211,9.155722222222222,9.270105354825489,9.317391881469142,9.33342688447466,9.338501955549646,9.63,-5.3014553014553,,,,,,,,,,,,0.008809050751223258,-0.09638321182604452,9.614070066103293,9.574687510941494,9.62,,,,,,0.009999999999999787,0.16000000000000014,0.25,,,,,,-2238130,-0.6141005777082085,-0.3577574468065725,,,,,9.45,-0.03215294865308363,,,,,,,9.09,4.555,0.020856952229478823,-1681795.0,0.3809523809523814,0.5952380952380953,0.023809523809523305,9.999,8.181000000000001
20121016,5,603993XSHG20121016,20200210010303,0,430950,9.15,386985024,603993.XSHG,8.79,1500,8.86,9.0,20000.0,507617.0625,-2.7442371021,9.11,2.0,9.245925925925926,9.345273437500001,9.48971768888889,9.539477308430248,9.080625,9.49972412109375,9.568524528373198,9.590257473848114,9.55509169308336,9.594482374190056,9.60686193862806,9.430116981577264,9.534553055862235,9.584914470568565,9.608375391223392,9.523303703703704,9.713020491024581,9.820589647538101,9.872461904685622,9.896626652960094,8.968548148148148,9.147213472129947,9.248516464186368,9.297367036451508,9.32012412948669,10.59,-6.401859285865201,,,,,,,35.89743589743586,,,,,-0.011648246996711568,-0.1636583819834786,9.558213024169715,9.464735586181265,9.466,,,,,,-0.14000000000000057,0.15000000000000036,0.07000000000000028,,,,,57.03125000000002,-2669080,-1.050395165070268,-0.8322478713892383,,,,,9.1,-0.09638321182604452,,,,,,9.62,9.11,4.43,0.008809050751223258,-2238130.0,0.41666666666666624,0.1944444444444446,0.3888888888888892,10.021,8.199
20121017,6,603993XSHG20121017,20200210010303,0,451264,8.95,393767552,603993.XSHG,8.53,1500,8.76,8.88,20000.0,507617.0625,-1.1286681716,8.86,2.0,9.083950617283952,9.198955078125001,9.392421997037038,9.46861573493659,8.9203125,9.407258605957033,9.516361655574928,9.55415932281124,9.493930793615409,9.56175757520221,9.584576098137847,9.308277530381398,9.46078609816107,9.544674740296927,9.587427850699358,9.35646913580247,9.58752585629284,9.744609681105901,9.831014982505835,9.875050686220339,8.811432098765433,9.029029204469955,9.176962515216237,9.258334498088018,9.299805015178377,9.68,-3.736263736263716,,,,,,,1.0695187165775177,,-9.034267912772595,,,-0.03787287894171238,-0.2097970555600065,9.499086133490477,9.356314726768762,9.099999999999998,,,,,,-0.120000000000001,0.06999999999999851,0.23000000000000043,,,,,12.031558185404398,-2217816,-1.3255268966980978,-1.1879610308841828,,,,33.33333333333333,9.0,-0.1636583819834786,,,,,,9.466,8.86,4.38,-0.011648246996711568,-2669080.0,0.16666666666666313,0.5476190476190488,0.28571428571428814,9.746,7.973999999999999
20121018,7,603993XSHG20121018,20200210010303,0,552108,9.1,491810752,603993.XSHG,8.69,1500,9.01,8.75,20000.0,507617.0625,2.8538812785,8.76,3.0,9.059300411522635,9.15171630859375,9.3414323974321,9.4269233953969,8.96515625,9.357601280212405,9.483693161666867,9.530500221819446,9.456705347952685,9.540120023233495,9.56945567450264,9.254045252130235,9.417854088812396,9.518593045648295,9.573170372904311,9.331079423868314,9.531666609694142,9.700389711476769,9.804150837017744,9.86036548409144,8.787521399176956,8.976423894566327,9.135318466148023,9.233035254278846,9.285975261717182,9.09,0.49074280615659704,,,50.0,50.0,50.0,,22.31404958677684,,-14.919735599622285,,,-0.06226270174828907,-0.1951185824526136,9.462857531009702,9.303035538035106,8.966,,,,,,0.2599999999999998,0.08999999999999986,0.0600000000000005,,,,,20.93023255813959,-1665708,-1.223433085866314,-1.274479991282206,,,,33.33333333333333,8.88,-0.2097970555600065,,,,,,9.099999999999998,8.76,4.505,-0.03787287894171238,-2217816.0,0.2195121951219508,0.1463414634146353,0.6341463414634139,9.636000000000001,7.884
20121019,8,603993XSHG20121019,20200210010303,0,351814,8.98,310167488,603993.XSHG,8.66,1500,8.69,8.98,20000.0,507617.0625,-3.551609323,9.01,4.0,8.936200274348423,9.036287231445312,9.254574744441154,9.359930359451726,8.827578124999999,9.274151120185854,9.432487151236746,9.493956733914253,9.397728013494786,9.506781983106691,9.546312104120991,9.151491569924737,9.348534651782645,9.478173872689842,9.551363697030132,9.204286282578876,9.42603631702248,9.628990691336124,9.762519088870537,9.837904607941036,8.66811426611797,8.876946822826994,9.068078612229165,9.193828656509147,9.264822786119227,9.11,-2.20571685797884,,,35.92233009708738,45.307443365695796,17.152103559870554,,28.723404255319117,,-10.22727272727273,,,-0.08918745073294847,-0.21539799187727518,9.405608825008983,9.208722378337397,8.886,,,,,,-0.2900000000000009,0.0,0.02999999999999936,,,,,35.438596491228274,-2017522,-1.2154437409208434,-1.2194384133935787,,,,33.33333333333333,8.75,-0.1951185824526136,,50.0,50.0,,,8.966,9.01,4.345,-0.06226270174828907,-1665708.0,0.0,0.09374999999999792,0.9062500000000021,9.911000000000001,8.109
20121022,9,603993XSHG20121022,20200210010303,0,311560,8.57,263086736,603993.XSHG,8.3,1500,8.53,8.5,20000.0,507617.0625,-1.8411967779,8.69,1.0,8.800800182898948,8.909715423583984,9.157964778515666,9.284482144956113,8.678789062499998,9.181132230162623,9.3742621737376,9.452045571570155,9.330979704764419,9.468476807298586,9.519567048749385,9.038493102665694,9.270578970660488,9.431921488656192,9.526144840313338,9.064824188385916,9.309647895745664,9.548696339780303,9.714879133315877,9.811929185522738,8.53677617741198,8.767338309585723,8.992461601540672,9.148963843996507,9.240360495103937,8.86,-2.7366020524515418,,,27.29610943881515,39.303665390068915,3.2809975363076234,,23.148148148148145,,-6.160616061606166,,,-0.11863903281525467,-0.23561265665844955,9.340748912045354,9.104303550900875,8.77,9.194999999999999,,,,,0.02999999999999936,0.040000000000000924,0.1999999999999993,0.06799835909322019,,,,19.66386554621879,-2329082,-1.269056626811204,-1.2422501838660236,,,,33.33333333333333,8.98,-0.21539799187727518,,35.92233009708738,45.307443365695796,,,8.886,8.69,4.265,-0.08918745073294847,-2017522.0,0.1481481481481518,0.7407407407407393,0.11111111111110891,9.559000000000001,7.821
