time operation sell_price hold_day buy_price buy_date
20150107 sell 15.48 2 16.02 20150105
20150416 sell 17.0 23 14.99 20150313
20150529 sell 15.32 3 16.62 20150526
20150616 sell 15.64 6 17.29 20150608
20151103 sell 11.05 7 11.47 20151023
20151124 sell 12.28 13 12.07 20151105
20151229 sell 12.09 6 12.51 20151221
20160408 sell 10.57 14 10.54 20160318
20160412 sell 10.67 1 10.72 20160411
20160420 sell 10.52 5 10.81 20160413
20160616 sell 8.57 4 10.5 20160608
20160829 sell 9.42 12 9.22 20160811
20161207 sell 9.48 16 9.23 20161115
20170301 sell 9.49 19 9.33 20170126
20170616 sell 9.02 11 9.19 20170601
20170727 sell 10.59 27 9.12 20170620
20170913 sell 11.43 13 11.11 20170825
20171023 sell 11.19 7 11.55 20171012
20171127 sell 13.93 13 12.13 20171108
20171227 sell 13.29 1 13.66 20171226
20180103 sell 13.33 1 13.7 20180102
20180129 sell 13.74 10 14.2 20180115
20180906 sell 9.97 9 10.03 20180824
20181011 sell 9.86 8 10.67 20180921
20181101 sell 10.83 6 11.04 20181024
20181105 sell 10.92 1 11.09 20181102
20190311 sell 12.32 33 10.48 20190116
20190425 sell 14.13 16 13.36 20190402
20150107 sell 15.48 2 16.02 20150105
20150416 sell 17.0 23 14.99 20150313
20150529 sell 15.32 3 16.62 20150526
20150616 sell 15.64 6 17.29 20150608
20151103 sell 11.05 7 11.47 20151023
20151124 sell 12.28 13 12.07 20151105
20151229 sell 12.09 6 12.51 20151221
20160408 sell 10.57 14 10.54 20160318
20160412 sell 10.67 1 10.72 20160411
20160420 sell 10.52 5 10.81 20160413
20160616 sell 8.57 4 10.5 20160608
20160829 sell 9.42 12 9.22 20160811
20161207 sell 9.48 16 9.23 20161115
20170301 sell 9.49 19 9.33 20170126
20170616 sell 9.02 11 9.19 20170601
20170727 sell 10.59 27 9.12 20170620
20170913 sell 11.43 13 11.11 20170825
20171023 sell 11.19 7 11.55 20171012
20171127 sell 13.93 13 12.13 20171108
20171227 sell 13.29 1 13.66 20171226
20180103 sell 13.33 1 13.7 20180102
20180129 sell 13.74 10 14.2 20180115
20180906 sell 9.97 9 10.03 20180824
20181011 sell 9.86 8 10.67 20180921
20181101 sell 10.83 6 11.04 20181024
20181105 sell 10.92 1 11.09 20181102
20190311 sell 12.32 33 10.48 20190116
20190425 sell 14.13 16 13.36 20190402
20150107 sell 15.48 2 16.02 20150105
20150416 sell 17.0 23 14.99 20150313
20150529 sell 15.32 3 16.62 20150526
20150616 sell 15.64 6 17.29 20150608
20151103 sell 11.05 7 11.47 20151023
20151124 sell 12.28 13 12.07 20151105
20151229 sell 12.09 6 12.51 20151221
20160408 sell 10.57 14 10.54 20160318
20160412 sell 10.67 1 10.72 20160411
20160420 sell 10.52 5 10.81 20160413
20160616 sell 8.57 4 10.5 20160608
20160829 sell 9.42 12 9.22 20160811
20161207 sell 9.48 16 9.23 20161115
20170301 sell 9.49 19 9.33 20170126
20170616 sell 9.02 11 9.19 20170601
20170727 sell 10.59 27 9.12 20170620
20170913 sell 11.43 13 11.11 20170825
20171023 sell 11.19 7 11.55 20171012
20171127 sell 13.93 13 12.13 20171108
20171227 sell 13.29 1 13.66 20171226
20180103 sell 13.33 1 13.7 20180102
20180129 sell 13.74 10 14.2 20180115
20180906 sell 9.97 9 10.03 20180824
20181011 sell 9.86 8 10.67 20180921
20181101 sell 10.83 6 11.04 20181024
20181105 sell 10.92 1 11.09 20181102
20190311 sell 12.32 33 10.48 20190116
20190425 sell 14.13 16 13.36 20190402
20151103 sell 11.05 15 11.13 20151013
20151124 sell 12.28 13 12.07 20151105
20160408 sell 10.57 23 10.34 20160307
20160616 sell 8.57 9 10.48 20160601
20160802 sell 9.25 2 9.2 20160729
20160829 sell 9.42 13 9.14 20160810
20161207 sell 9.48 31 9.21 20161025
20170301 sell 9.49 22 9.22 20170123
20170616 sell 9.02 13 9.1 20170526
20180418 sell 11.5 4 11.52 20180412
20180806 sell 8.94 9 9.4 20180724
20180906 sell 9.97 9 10.03 20180824
20190311 sell 12.32 37 10.1 20190110
20150107 sell 15.48 2 16.02 20150105
20150416 sell 17.0 23 14.99 20150313
20150529 sell 15.32 4 16.6 20150525
20150616 sell 15.64 7 16.3 20150605
20151124 sell 12.28 11 12.94 20151109
20151229 sell 12.09 6 12.51 20151221
20160408 sell 10.57 4 10.66 20160401
20160412 sell 10.67 1 10.72 20160411
20160420 sell 10.52 5 10.81 20160413
20160829 sell 9.42 1 9.45 20160826
20161207 sell 9.48 11 9.36 20161122
20170301 sell 9.49 16 9.3 20170207
20170616 sell 9.02 5 9.15 20170609
20170727 sell 10.59 27 9.12 20170620
20170913 sell 11.43 13 11.11 20170825
20171023 sell 11.19 7 11.55 20171012
20171127 sell 13.93 13 12.13 20171108
20171227 sell 13.29 1 13.66 20171226
20180103 sell 13.33 1 13.7 20180102
20180129 sell 13.74 10 14.2 20180115
20180906 sell 9.97 7 10.29 20180828
20181011 sell 9.86 8 10.67 20180921
20181101 sell 10.83 6 11.04 20181024
20181105 sell 10.92 1 11.09 20181102
20190311 sell 12.32 28 10.35 20190123
20190425 sell 14.13 16 13.36 20190402
20150107 sell 15.48 2 16.02 20150105
20150416 sell 17.0 23 14.99 20150313
20150529 sell 15.32 3 16.62 20150526
20150616 sell 15.64 6 17.29 20150608
20151103 sell 11.05 7 11.47 20151023
20151124 sell 12.28 13 12.07 20151105
20151229 sell 12.09 6 12.51 20151221
20160408 sell 10.57 14 10.54 20160318
20160412 sell 10.67 1 10.72 20160411
20160420 sell 10.52 5 10.81 20160413
20160616 sell 8.57 4 10.5 20160608
20160829 sell 9.42 12 9.22 20160811
