time operation trade_price
20180102 noo 0
20180103 noo 0
20180104 noo 0
20180105 noo 0
20180108 noo 0
20180109 noo 0
20180110 noo 0
20180111 noo 0
20180112 noo 0
20180115 noo 0
20180116 noo 0
20180117 noo 0
20180118 noo 0
20180119 noo 0
20180122 noo 0
20180123 noo 0
20180124 noo 0
20180125 noo 0
20180126 noo 0
20180129 noo 0
20180130 noo 0
20180131 noo 0
20180201 noo 0
20180202 noo 0
20180205 noo 0
20180206 noo 0
20180207 noo 0
20180208 noo 0
20180209 noo 0
20180212 noo 0
20180213 noo 0
20180214 noo 0
20180222 noo 0
20180223 noo 0
20180226 noo 0
20180227 noo 0
20180228 noo 0
20180301 noo 0
20180302 noo 0
20180305 noo 0
20180306 noo 0
20180307 noo 0
20180308 noo 0
20180309 noo 0
20180312 noo 0
20180313 noo 0
20180314 noo 0
20180315 noo 0
20180316 noo 0
20180319 noo 0
20180320 noo 0
20180321 noo 0
20180322 noo 0
20180323 noo 0
20180326 noo 0
20180327 noo 0
20180328 noo 0
20180329 noo 0
20180330 noo 0
20180402 noo 0
20180403 noo 0
20180404 noo 0
20180409 noo 0
20180410 noo 0
20180411 noo 0
20180412 noo 0
20180413 noo 0
20180416 noo 0
20180417 noo 0
20180418 noo 0
20180419 noo 0
20180420 noo 0
20180423 noo 0
20180424 noo 0
20180425 noo 0
20180426 noo 0
20180427 noo 0
20180502 noo 0
20180503 noo 0
20180504 noo 0
20180507 noo 0
20180508 noo 0
20180509 noo 0
20180510 noo 0
20180511 noo 0
20180514 noo 0
20180515 noo 0
20180516 noo 0
20180517 noo 0
20180518 noo 0
20180521 noo 0
20180522 noo 0
20180523 noo 0
20180524 noo 0
20180525 noo 0
20180528 noo 0
20180529 noo 0
20180530 noo 0
20180531 noo 0
20180601 noo 0
20180604 noo 0
20180605 noo 0
20180606 noo 0
20180607 noo 0
20180608 noo 0
20180611 noo 0
20180612 noo 0
20180613 noo 0
20180614 noo 0
20180615 noo 0
20180619 noo 0
20180620 noo 0
20180621 noo 0
20180622 noo 0
20180625 noo 0
20180626 noo 0
20180627 noo 0
20180628 noo 0
20180629 noo 0
20180702 noo 0
20180703 noo 0
20180704 noo 0
20180705 noo 0
20180706 noo 0
20180709 noo 0
20180710 noo 0
20180711 noo 0
20180712 noo 0
20180713 noo 0
20180716 noo 0
20180717 noo 0
20180718 noo 0
20180719 noo 0
20180720 noo 0
20180723 noo 0
20180724 noo 0
20180725 noo 0
20180726 noo 0
20180727 noo 0
20180730 noo 0
20180731 noo 0
20180801 noo 0
20180802 noo 0
20180803 noo 0
20180806 noo 0
20180807 noo 0
20180808 noo 0
20180809 noo 0
20180810 noo 0
20180813 noo 0
20180814 noo 0
20180815 noo 0
20180816 noo 0
20180817 noo 0
20180820 noo 0
20180821 noo 0
20180822 noo 0
20180823 noo 0
20180824 noo 3.84
20180827 noo 3.47
20180828 noo 3.46
20180829 noo 3.23
20180830 noo 3.07
20180831 noo 3.03
20180903 noo 2.98
20180904 noo 2.99
20180905 noo 2.89
20180906 noo 2.81
20180907 noo 2.93
20180910 noo 2.89
20180911 noo 2.83
20180912 noo 2.83
20180913 noo 3.04
20180914 noo 2.97
20180917 noo 2.98
20180918 noo 3.28
20180919 noo 3.6
20180920 noo 3.65
20180921 noo 3.75
20180925 noo 3.79
20180926 noo 3.76
20180927 noo 4.14
20180928 noo 4.43
20181008 noo 4.42
20181009 noo 4.31
20181010 noo 4.19
20181011 noo 4.04
20181012 noo 4.13
20181015 noo 3.72
20181016 noo 3.64
20181017 noo 3.59
20181018 noo 3.53
20181019 noo 3.81
20181022 noo 4.09
20181023 noo 3.99
20181024 noo 3.98
20181025 noo 3.74
20181026 noo 3.69
20181029 noo 3.59
20181030 noo 3.95
20181031 noo 3.92
20181101 noo 3.86
20181102 noo 4.07
20181105 noo 4.05
20181106 noo 4.12
20181107 noo 4.02
20181108 noo 3.95
20181109 noo 3.93
20181112 noo 3.91
20181113 noo 3.97
20181114 noo 3.85
20181115 noo 3.85
20181116 noo 3.81
20181119 noo 3.86
20181120 noo 3.71
20181121 noo 3.76
20181122 noo 3.67
20181123 noo 3.47
20181126 noo 3.36
20181127 noo 3.38
20181128 noo 3.44
20181129 noo 3.44
20181130 noo 3.46
20181203 noo 3.53
20181204 noo 3.53
20181205 noo 3.44
20181206 noo 3.35
20181207 noo 3.36
20181210 noo 3.27
20181211 noo 3.31
20181212 noo 3.27
20181213 noo 3.31
20181214 noo 3.2
20181217 noo 3.13
20181218 noo 3.12
20181219 noo 3.25
20181220 noo 3.23
20181221 noo 3.25
20181224 noo 3.19
20181225 noo 3.1
20181226 noo 3.09
20181227 noo 3.0
20181228 noo 3.0
20190102 noo 2.99
20190103 noo 3.11
20190104 noo 3.16
20190107 noo 3.19
20190108 noo 3.13
20190109 noo 3.12
20190110 noo 3.09
20190111 noo 3.09
20190114 noo 3.3
20190115 noo 3.29
20190116 noo 3.33
20190117 noo 3.26
20190118 noo 3.37
20190121 noo 3.36
20190122 noo 3.42
20190123 noo 3.32
20190124 noo 3.25
20190125 noo 3.25
20190128 noo 3.28
20190129 noo 3.3
20190130 noo 3.31
20190131 noo 3.15
20190201 noo 3.2
20190211 noo 3.28
20190212 noo 3.29
20190213 noo 3.38
20190214 noo 3.34
20190215 noo 3.35
20190218 noo 3.42
20190219 noo 3.57
20190220 noo 3.54
20190221 noo 3.48
20190222 noo 3.52
20190225 noo 3.67
20190226 noo 3.69
20190227 noo 3.64
20190228 noo 3.68
20190301 noo 3.67
20190304 noo 3.68
20190305 noo 3.68
20190306 noo 3.9
20190307 noo 3.91
20190308 noo 3.63
20190311 noo 3.71
20190312 noo 3.72
20190313 noo 3.63
20190314 noo 3.55
20190315 noo 3.6
20190318 noo 3.71
20190319 noo 3.67
20190320 noo 3.69
20190321 noo 3.71
20190322 noo 3.75
20190325 noo 3.77
20190326 noo 3.64
20190327 noo 3.58
20190328 noo 3.49
20190329 noo 3.56
20190401 noo 3.72
20190402 noo 3.75
20190403 noo 3.81
20190404 noo 3.86
20190408 noo 3.99
20190409 noo 3.86
20190410 noo 3.8
20190411 noo 3.82
20190412 noo 3.78
20190415 noo 3.74
20190416 noo 3.81
20190417 noo 3.78
20190418 noo 3.77
20190419 noo 3.91
20190422 noo 3.8
20190423 noo 3.73
20190424 noo 3.78
20190425 noo 3.65
20190426 noo 3.58
20190429 noo 3.48
20190430 noo 3.55
20190506 noo 3.32
20190507 noo 3.39
20190508 noo 3.33
20190509 noo 3.3
